iteration,pid,num_targets,target_w,target_d,target_id,timestamp,input
1,2,10,50,300,0,1782673564.4586,touchpad
1,2,10,50,300,1,1782673565.127,touchpad
1,2,10,50,300,2,1782673566.3766,touchpad
1,2,10,50,300,3,1782673567.1112,touchpad
1,2,10,50,300,4,1782673567.7293,touchpad
1,2,10,50,300,5,1782673568.4147,touchpad
1,2,10,50,300,6,1782673569.0246,touchpad
1,2,10,50,300,7,1782673569.613,touchpad
1,2,10,50,300,8,1782673570.6427,touchpad
1,2,10,50,300,9,1782673571.4057,touchpad
2,2,10,50,300,0,1782673571.9551,touchpad
2,2,10,50,300,1,1782673572.5877,touchpad
2,2,10,50,300,2,1782673573.1405,touchpad
2,2,10,50,300,3,1782673573.7167,touchpad
2,2,10,50,300,4,1782673574.9049,touchpad
2,2,10,50,300,5,1782673575.4963,touchpad
2,2,10,50,300,6,1782673576.0236,touchpad
2,2,10,50,300,7,1782673577.2973,touchpad
2,2,10,50,300,8,1782673578.4937,touchpad
2,2,10,50,300,9,1782673579.2322,touchpad
0,2,10,30,400,0,1782673579.8363,touchpad
0,2,10,30,400,1,1782673580.7145,touchpad
0,2,10,30,400,2,1782673581.6059,touchpad
0,2,10,30,400,3,1782673582.412,touchpad
0,2,10,30,400,4,1782673583.1235,touchpad
0,2,10,30,400,5,1782673584.0103,touchpad
0,2,10,30,400,6,1782673584.8748,touchpad
0,2,10,30,400,7,1782673585.6693,touchpad
0,2,10,30,400,8,1782673586.7827,touchpad
0,2,10,30,400,9,1782673587.5871,touchpad
1,2,10,30,400,0,1782673588.3062,touchpad
1,2,10,30,400,1,1782673589.6557,touchpad
1,2,10,30,400,2,1782673590.7621,touchpad
1,2,10,30,400,3,1782673591.5778,touchpad
1,2,10,30,400,4,1782673592.6605,touchpad
1,2,10,30,400,5,1782673593.5545,touchpad
1,2,10,30,400,6,1782673594.4828,touchpad
1,2,10,30,400,7,1782673595.2401,touchpad
1,2,10,30,400,8,1782673596.8673,touchpad
1,2,10,30,400,9,1782673597.7215,touchpad
2,2,10,30,400,0,1782673598.2855,touchpad
2,2,10,30,400,1,1782673599.0045,touchpad
2,2,10,30,400,2,1782673599.6931,touchpad
2,2,10,30,400,3,1782673601.0119,touchpad
2,2,10,30,400,4,1782673601.8653,touchpad
2,2,10,30,400,5,1782673602.9012,touchpad
2,2,10,30,400,6,1782673603.7154,touchpad
2,2,10,30,400,7,1782673604.5564,touchpad
2,2,10,30,400,8,1782673605.5337,touchpad
2,2,10,30,400,9,1782673606.4656,touchpad
0,2,10,50,400,0,1782673607.636,touchpad
0,2,10,50,400,1,1782673608.5266,touchpad
0,2,10,50,400,2,1782673609.22,touchpad
0,2,10,50,400,3,1782673610.0504,touchpad
0,2,10,50,400,4,1782673611.106,touchpad
0,2,10,50,400,5,1782673611.8966,touchpad
0,2,10,50,400,6,1782673612.7595,touchpad
0,2,10,50,400,7,1782673613.4172,touchpad
0,2,10,50,400,8,1782673614.0489,touchpad
0,2,10,50,400,9,1782673615.4317,touchpad
1,2,10,50,400,0,1782673616.1408,touchpad
1,2,10,50,400,1,1782673617.1804,touchpad
1,2,10,50,400,2,1782673617.8453,touchpad
1,2,10,50,400,3,1782673618.5655,touchpad
1,2,10,50,400,4,1782673619.367,touchpad
1,2,10,50,400,5,1782673620.0146,touchpad
1,2,10,50,400,6,1782673620.7779,touchpad
1,2,10,50,400,7,1782673621.4946,touchpad
1,2,10,50,400,8,1782673622.1974,touchpad
1,2,10,50,400,9,1782673622.8062,touchpad
2,2,10,50,400,0,1782673623.3925,touchpad
2,2,10,50,400,1,1782673624.7315,touchpad
2,2,10,50,400,2,1782673626.1794,touchpad
2,2,10,50,400,3,1782673627.4359,touchpad
2,2,10,50,400,4,1782673628.4073,touchpad
2,2,10,50,400,5,1782673629.1857,touchpad
2,2,10,50,400,6,1782673629.9354,touchpad
2,2,10,50,400,7,1782673630.5968,touchpad
2,2,10,50,400,8,1782673631.356,touchpad
2,2,10,50,400,9,1782673632.0079,touchpad
0,2,10,40,300,0,1782673632.6585,touchpad
0,2,10,40,300,1,1782673633.9253,touchpad
0,2,10,40,300,2,1782673634.6689,touchpad
0,2,10,40,300,3,1782673635.4311,touchpad
0,2,10,40,300,4,1782673636.1674,touchpad
0,2,10,40,300,5,1782673636.9347,touchpad
0,2,10,40,300,6,1782673637.6343,touchpad
0,2,10,40,300,7,1782673638.3986,touchpad
0,2,10,40,300,8,1782673639.0863,touchpad
0,2,10,40,300,9,1782673639.9268,touchpad
1,2,10,40,300,0,1782673640.5106,touchpad
1,2,10,40,300,1,1782673641.1294,touchpad
1,2,10,40,300,2,1782673641.7157,touchpad
1,2,10,40,300,3,1782673642.6414,touchpad
1,2,10,40,300,4,1782673643.438,touchpad
1,2,10,40,300,5,1782673644.1558,touchpad
1,2,10,40,300,6,1782673644.9485,touchpad
1,2,10,40,300,7,1782673645.76,touchpad
1,2,10,40,300,8,1782673646.6765,touchpad
1,2,10,40,300,9,1782673647.3287,touchpad
2,2,10,40,300,0,1782673647.8534,touchpad
2,2,10,40,300,1,1782673648.6362,touchpad
2,2,10,40,300,2,1782673649.2655,touchpad
2,2,10,40,300,3,1782673649.9893,touchpad
2,2,10,40,300,4,1782673650.7748,touchpad
2,2,10,40,300,5,1782673651.4144,touchpad
2,2,10,40,300,6,1782673652.1888,touchpad
2,2,10,40,300,7,1782673653.0684,touchpad
2,2,10,40,300,8,1782673653.7254,touchpad
2,2,10,40,300,9,1782673654.7233,touchpad
0,2,10,40,350,0,1782673655.2809,touchpad
0,2,10,40,350,1,1782673656.0282,touchpad
0,2,10,40,350,2,1782673656.6769,touchpad
0,2,10,40,350,3,1782673657.3851,touchpad
0,2,10,40,350,4,1782673658.0398,touchpad
0,2,10,40,350,5,1782673658.7122,touchpad
0,2,10,40,350,6,1782673659.369,touchpad
0,2,10,40,350,7,1782673659.9944,touchpad
0,2,10,40,350,8,1782673660.7598,touchpad
0,2,10,40,350,9,1782673661.4906,touchpad
1,2,10,40,350,0,1782673662.6573,touchpad
1,2,10,40,350,1,1782673663.446,touchpad
1,2,10,40,350,2,1782673664.0756,touchpad
1,2,10,40,350,3,1782673664.8942,touchpad
1,2,10,40,350,4,1782673665.8386,touchpad
1,2,10,40,350,5,1782673666.7574,touchpad
1,2,10,40,350,6,1782673667.5833,touchpad
1,2,10,40,350,7,1782673668.2483,touchpad
1,2,10,40,350,8,1782673668.9873,touchpad
1,2,10,40,350,9,1782673669.5821,touchpad
2,2,10,40,350,0,1782673670.0883,touchpad
2,2,10,40,350,1,1782673670.7889,touchpad
2,2,10,40,350,2,1782673671.4821,touchpad
2,2,10,40,350,3,1782673672.7248,touchpad
2,2,10,40,350,4,1782673673.4459,touchpad
2,2,10,40,350,5,1782673674.5888,touchpad
2,2,10,40,350,6,1782673675.4547,touchpad
2,2,10,40,350,7,1782673676.4102,touchpad
2,2,10,40,350,8,1782673677.1707,touchpad
2,2,10,40,350,9,1782673677.912,touchpad
0,2,10,30,350,0,1782673678.514,touchpad
0,2,10,30,350,1,1782673679.221,touchpad
0,2,10,30,350,2,1782673680.3664,touchpad
0,2,10,30,350,3,1782673681.6193,touchpad
0,2,10,30,350,4,1782673682.371,touchpad
0,2,10,30,350,5,1782673683.0464,touchpad
0,2,10,30,350,6,1782673683.779,touchpad
