iteration,pid,path_w,path_d,success,start_timestamp,end_timestamp,input_mode
1,1,100,1000,True,1782745090.8735,1782745092.6624,touchpad
2,1,100,1000,True,1782745094.7324,1782745096.3028,touchpad
3,1,100,1000,True,1782745098.307,1782745099.6162,touchpad
