iteration,pid,path_w,path_d,success,start_timestamp,end_timestamp,input_mode
1,3,100,500,True,1782747576.2873,1782747576.878,latency
2,3,100,500,True,1782747578.426,1782747578.8031,latency
3,3,100,500,True,1782747580.496,1782747581.1178,latency
