iteration,pid,path_w,path_d,success,start_timestamp,end_timestamp,input_mode
1,3,150,1000,True,1782747519.1862,1782747520.0167,latency
2,3,150,1000,True,1782747521.8152,1782747524.0177,latency
3,3,150,1000,True,1782747526.0615,1782747526.9245,latency
