iteration,pid,path_w,path_d,success,start_timestamp,end_timestamp,input_mode
1,3,100,1000,False,1782747830.888,1782747834.4184,pose
2,3,100,1000,False,1782747838.6876,1782747839.6029,pose
3,3,100,1000,True,1782747842.5335,1782747846.0338,pose
