iteration,pid,num_targets,target_w,target_d,target_id,timestamp,input
1,2,10,50,400,0,1782674747.3861,pose
1,2,10,50,400,1,1782674754.6399,pose
1,2,10,50,400,2,1782674760.9647,pose
1,2,10,50,400,3,1782674768.1539,pose
1,2,10,50,400,4,1782674771.093,pose
1,2,10,50,400,5,1782674780.7748,pose
1,2,10,50,400,6,1782674785.7779,pose
1,2,10,50,400,7,1782674788.9833,pose
1,2,10,50,400,8,1782674791.2871,pose
1,2,10,50,400,9,1782674793.1074,pose
2,2,10,50,400,0,1782674794.3801,pose
2,2,10,50,400,1,1782674796.7458,pose
2,2,10,50,400,2,1782674798.916,pose
2,2,10,50,400,3,1782674804.5462,pose
2,2,10,50,400,4,1782674812.9109,pose
2,2,10,50,400,5,1782674817.6107,pose
2,2,10,50,400,6,1782674824.7956,pose
2,2,10,50,400,7,1782674829.2021,pose
2,2,10,50,400,8,1782674832.0109,pose
2,2,10,50,400,9,1782674834.117,pose
0,2,10,40,350,0,1782674835.4788,pose
0,2,10,40,350,1,1782674841.0868,pose
0,2,10,40,350,2,1782674844.4352,pose
0,2,10,40,350,3,1782674846.9062,pose
0,2,10,40,350,4,1782674850.8498,pose
0,2,10,40,350,5,1782674852.9721,pose
0,2,10,40,350,6,1782674858.866,pose
0,2,10,40,350,7,1782674861.5168,pose
0,2,10,40,350,8,1782674863.8851,pose
0,2,10,40,350,9,1782674865.9682,pose
1,2,10,40,350,0,1782674870.1002,pose
1,2,10,40,350,1,1782674875.4224,pose
1,2,10,40,350,2,1782674878.2168,pose
1,2,10,40,350,3,1782674880.277,pose
1,2,10,40,350,4,1782674884.2604,pose
1,2,10,40,350,5,1782674886.3352,pose
1,2,10,40,350,6,1782674889.2319,pose
1,2,10,40,350,7,1782674892.4116,pose
1,2,10,40,350,8,1782674896.251,pose
1,2,10,40,350,9,1782674898.8075,pose
2,2,10,40,350,0,1782674900.1742,pose
2,2,10,40,350,1,1782674902.1616,pose
2,2,10,40,350,2,1782674904.1982,pose
2,2,10,40,350,3,1782674906.2089,pose
2,2,10,40,350,4,1782674908.6057,pose
2,2,10,40,350,5,1782674911.0732,pose
2,2,10,40,350,6,1782674914.0525,pose
2,2,10,40,350,7,1782674917.2368,pose
2,2,10,40,350,8,1782674919.9755,pose
2,2,10,40,350,9,1782674922.442,pose
