iteration,pid,num_targets,target_w,target_d,target_id,timestamp,input
1,2,10,50,400,0,1782674747.3861,pose
1,2,10,50,400,1,1782674754.6399,pose
1,2,10,50,400,2,1782674760.9647,pose
1,2,10,50,400,3,1782674768.1539,pose
1,2,10,50,400,4,1782674771.093,pose
1,2,10,50,400,5,1782674780.7748,pose
1,2,10,50,400,6,1782674785.7779,pose
1,2,10,50,400,7,1782674788.9833,pose
1,2,10,50,400,8,1782674791.2871,pose
1,2,10,50,400,9,1782674793.1074,pose
2,2,10,50,400,0,1782674794.3801,pose
2,2,10,50,400,1,1782674796.7458,pose
2,2,10,50,400,2,1782674798.916,pose
2,2,10,50,400,3,1782674804.5462,pose
2,2,10,50,400,4,1782674812.9109,pose
2,2,10,50,400,5,1782674817.6107,pose
2,2,10,50,400,6,1782674824.7956,pose
2,2,10,50,400,7,1782674829.2021,pose
2,2,10,50,400,8,1782674832.0109,pose
2,2,10,50,400,9,1782674834.117,pose
