iteration,pid,num_targets,target_w,target_d,target_id,timestamp,input
1,1,10,50,350,0,1782742298.6374,pose
1,1,10,50,350,1,1782742300.5144,pose
1,1,10,50,350,2,1782742301.7025,pose
1,1,10,50,350,3,1782742303.4037,pose
1,1,10,50,350,4,1782742305.0525,pose
1,1,10,50,350,5,1782742306.7375,pose
1,1,10,50,350,6,1782742308.3396,pose
1,1,10,50,350,7,1782742311.9338,pose
1,1,10,50,350,8,1782742314.4309,pose
1,1,10,50,350,9,1782742316.4794,pose
2,1,10,50,350,0,1782742319.7783,pose
2,1,10,50,350,1,1782742320.9913,pose
2,1,10,50,350,2,1782742322.5022,pose
2,1,10,50,350,3,1782742324.1864,pose
2,1,10,50,350,4,1782742325.8506,pose
2,1,10,50,350,5,1782742327.2037,pose
2,1,10,50,350,6,1782742328.3256,pose
2,1,10,50,350,7,1782742331.2189,pose
2,1,10,50,350,8,1782742333.0489,pose
2,1,10,50,350,9,1782742335.0614,pose
